original,tokenized,token_count,word_count
ᱢᱮᱱᱠᱷᱟᱱ ᱢᱚᱝᱜᱚᱞ ᱯᱟᱱᱰᱮᱭᱟᱜ ᱫᱤᱞ ᱟᱱ ᱠᱟᱹᱢᱤ ᱫᱚ ᱢᱤᱫ ᱞᱟᱯᱷᱟᱝ ᱟᱨ ᱢᱚᱦᱚᱛᱟᱱ ᱟᱹᱨᱤ ᱪᱮᱛᱟᱱ ᱜᱚᱨᱚᱡ ᱛᱟᱞᱟᱛᱮ ᱠᱚᱨᱟᱣ ᱦᱩᱭᱞᱮᱱᱟ ᱾,ᱢ ᱮ ᱱ ᱠ ᱷ ᱟ ᱱ   ᱢ ᱚ ᱝ ᱜ ᱚ ᱞ   ᱯ ᱟ ᱱ ᱰ ᱮ ᱭ ᱟ ᱜ   ᱫ ᱤ ᱞ   ᱟ ᱱ   ᱠ ᱟ ᱹ ᱢ ᱤ   ᱫ ᱚ   ᱢ ᱤ ᱫ   ᱞ ᱟ ᱯ ᱷ ᱟ ᱝ   ᱟ ᱨ   ᱢ ᱚ ᱦ ᱚ ᱛ ᱟ ᱱ   ᱟ ᱹ ᱨ ᱤ   ᱪ ᱮ ᱛ ᱟ ᱱ   ᱜ ᱚ ᱨ ᱚ ᱡ   ᱛ ᱟ ᱞ ᱟ ᱛ ᱮ   ᱠ ᱚ ᱨ ᱟ ᱣ   ᱦ ᱩ ᱭ ᱞ ᱮ ᱱ ᱟ   ᱾,84,18
"ᱯᱤᱸᱭᱟᱡ ᱥᱟᱯᱟ ᱞᱮᱱᱠᱷᱟᱱ,ᱥᱟᱥᱟᱝ ᱜᱩᱸᱰᱟᱹ ᱛᱮ ᱢᱟᱠᱷᱟᱣ ᱟᱠᱟᱫ ᱢᱮᱨᱚᱢ ᱡᱤᱞ ᱥᱟᱶᱛᱮ ᱢᱮᱥᱟᱭ ᱢᱮ ᱟᱨ ᱯᱨᱟᱭ ᱕ᱼ᱖ ᱴᱤᱲᱤᱡ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱢᱚᱥᱞᱟ ᱢᱮᱨᱚᱢ ᱡᱤᱞ ᱨᱮ ᱵᱟᱝ ᱵᱷᱤᱡᱟᱹᱜ ᱦᱟᱹᱵᱤᱡ ᱠᱤᱪᱷᱤ ᱜᱷᱟᱹᱲᱤᱠ ᱵᱷᱟᱹᱡᱤᱭ ᱢᱮ ᱾","ᱯ ᱤ ᱸ ᱭ ᱟ ᱡ   ᱥ ᱟ ᱯ ᱟ   ᱞ ᱮ ᱱ ᱠ ᱷ ᱟ ᱱ , ᱥ ᱟ ᱥ ᱟ ᱝ   ᱜ ᱩ ᱸ ᱰ ᱟ ᱹ   ᱛ ᱮ   ᱢ ᱟ ᱠ ᱷ ᱟ ᱣ   ᱟ ᱠ ᱟ ᱫ   ᱢ ᱮ ᱨ ᱚ ᱢ   ᱡ ᱤ ᱞ   ᱥ ᱟ ᱶ ᱛ ᱮ   ᱢ ᱮ ᱥ ᱟ ᱭ   ᱢ ᱮ   ᱟ ᱨ   ᱯ ᱨ ᱟ ᱭ   ᱕ ᱼ ᱖   ᱴ ᱤ ᱲ ᱤ ᱡ   ᱞ ᱟ ᱹ ᱜ ᱤ ᱫ   ᱥ ᱟ ᱱ ᱟ ᱢ   ᱢ ᱚ ᱥ ᱞ ᱟ   ᱢ ᱮ ᱨ ᱚ ᱢ   ᱡ ᱤ ᱞ   ᱨ ᱮ   ᱵ ᱟ ᱝ   ᱵ ᱷ ᱤ ᱡ ᱟ ᱹ ᱜ   ᱦ ᱟ ᱹ ᱵ ᱤ ᱡ   ᱠ ᱤ ᱪ ᱷ ᱤ   ᱜ ᱷ ᱟ ᱹ ᱲ ᱤ ᱠ   ᱵ ᱷ ᱟ ᱹ ᱡ ᱤ ᱭ   ᱢ ᱮ   ᱾",139,30
"ᱦᱤᱛᱳᱯᱚᱫᱮᱥ ᱫᱚ ᱡᱮᱜᱮᱫ ᱜᱮᱭᱟᱱ ᱨᱮᱭᱟᱜ ᱢᱤᱫ ᱯᱚᱛᱚᱵ ᱡᱟᱸᱦᱟ ᱫᱚ ᱪᱮᱬᱮ, ᱡᱟᱱᱣᱟᱨ ᱟᱨ ᱢᱟᱹᱱᱢᱤ ᱠᱚᱣᱟᱜ ᱪᱩᱨᱤᱛ ᱛᱟᱞᱟᱛᱮᱭ ᱩᱫᱩᱜ ᱥᱚᱫᱚᱨᱟ ᱾","ᱦ ᱤ ᱛ ᱳ ᱯ ᱚ ᱫ ᱮ ᱥ   ᱫ ᱚ   ᱡ ᱮ ᱜ ᱮ ᱫ   ᱜ ᱮ ᱭ ᱟ ᱱ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱢ ᱤ ᱫ   ᱯ ᱚ ᱛ ᱚ ᱵ   ᱡ ᱟ ᱸ ᱦ ᱟ   ᱫ ᱚ   ᱪ ᱮ ᱬ ᱮ ,   ᱡ ᱟ ᱱ ᱣ ᱟ ᱨ   ᱟ ᱨ   ᱢ ᱟ ᱹ ᱱ ᱢ ᱤ   ᱠ ᱚ ᱣ ᱟ ᱜ   ᱪ ᱩ ᱨ ᱤ ᱛ   ᱛ ᱟ ᱞ ᱟ ᱛ ᱮ ᱭ   ᱩ ᱫ ᱩ ᱜ   ᱥ ᱚ ᱫ ᱚ ᱨ ᱟ   ᱾",88,19
ᱯᱚᱛᱚᱵ ᱨᱮᱭᱟᱜ ᱡᱚᱥ ᱫᱚ ᱥᱚᱝᱥᱠᱨᱤᱛ ᱯᱟᱱᱟᱨᱥᱟᱞ ᱟᱨ ᱟᱹᱠᱤᱞ ᱵᱮᱣᱦᱟᱨ ᱨᱮ ᱜᱮᱭᱟᱱ ᱛᱮ ᱜᱟᱹᱠᱷᱩᱲ ᱩᱛᱷᱱᱟᱹᱣ ᱜᱤ ᱵᱚᱱ ᱢᱚᱱᱮᱭᱟ ᱾,ᱯ ᱚ ᱛ ᱚ ᱵ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱡ ᱚ ᱥ   ᱫ ᱚ   ᱥ ᱚ ᱝ ᱥ ᱠ ᱨ ᱤ ᱛ   ᱯ ᱟ ᱱ ᱟ ᱨ ᱥ ᱟ ᱞ   ᱟ ᱨ   ᱟ ᱹ ᱠ ᱤ ᱞ   ᱵ ᱮ ᱣ ᱦ ᱟ ᱨ   ᱨ ᱮ   ᱜ ᱮ ᱭ ᱟ ᱱ   ᱛ ᱮ   ᱜ ᱟ ᱹ ᱠ ᱷ ᱩ ᱲ   ᱩ ᱛ ᱷ ᱱ ᱟ ᱹ ᱣ   ᱜ ᱤ   ᱵ ᱚ ᱱ   ᱢ ᱚ ᱱ ᱮ ᱭ ᱟ   ᱾,79,18
ᱥᱟᱪᱮᱫ ᱚᱥᱤᱛᱠᱩᱢᱟᱨ ᱵᱚᱱᱫᱳᱯᱟᱫᱫᱷᱟᱭ ᱑᱙᱙᱔ ᱟᱨ ᱑᱙᱙᱕ ᱥᱟᱹᱦᱤᱛᱨᱮ ᱦᱟᱣᱲᱟ ᱥᱚᱦᱚᱨᱮᱨ ᱤᱛᱤᱵᱨᱤᱛᱛᱚ ( ᱯᱳᱭᱞᱳ ᱟᱨ ᱫᱚᱥᱟᱨ ᱦᱟᱹᱴᱤᱧ) ᱧᱩᱛᱩᱢᱛᱮ ᱟᱡᱟᱜ ᱥᱟᱦᱟᱨ ᱦᱟᱣᱲᱟ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱱᱟᱜᱟᱢ ᱯᱩᱸᱡᱤᱭ ᱨᱮ ᱞᱟᱦᱟᱨᱮ ᱮᱱᱮᱢᱮ ᱯᱟᱞᱟᱣ ᱞᱮᱫᱟ ᱾,ᱥ ᱟ ᱪ ᱮ ᱫ   ᱚ ᱥ ᱤ ᱛ ᱠ ᱩ ᱢ ᱟ ᱨ   ᱵ ᱚ ᱱ ᱫ ᱳ ᱯ ᱟ ᱫ ᱫ ᱷ ᱟ ᱭ   ᱑ ᱙ ᱙ ᱔   ᱟ ᱨ   ᱑ ᱙ ᱙ ᱕   ᱥ ᱟ ᱹ ᱦ ᱤ ᱛ ᱨ ᱮ   ᱦ ᱟ ᱣ ᱲ ᱟ   ᱥ ᱚ ᱦ ᱚ ᱨ ᱮ ᱨ   ᱤ ᱛ ᱤ ᱵ ᱨ ᱤ ᱛ ᱛ ᱚ   (   ᱯ ᱳ ᱭ ᱞ ᱳ   ᱟ ᱨ   ᱫ ᱚ ᱥ ᱟ ᱨ   ᱦ ᱟ ᱹ ᱴ ᱤ ᱧ )   ᱧ ᱩ ᱛ ᱩ ᱢ ᱛ ᱮ   ᱟ ᱡ ᱟ ᱜ   ᱥ ᱟ ᱦ ᱟ ᱨ   ᱦ ᱟ ᱣ ᱲ ᱟ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱟ ᱱ ᱟ ᱢ   ᱱ ᱟ ᱜ ᱟ ᱢ   ᱯ ᱩ ᱸ ᱡ ᱤ ᱭ   ᱨ ᱮ   ᱞ ᱟ ᱦ ᱟ ᱨ ᱮ   ᱮ ᱱ ᱮ ᱢ ᱮ   ᱯ ᱟ ᱞ ᱟ ᱣ   ᱞ ᱮ ᱫ ᱟ   ᱾,150,29
ᱪᱳᱭᱛᱚ ᱦᱚᱞᱨᱮᱭᱟᱜ ᱢᱟᱲᱟᱝ ᱦᱤᱥ ᱥᱮᱫ ᱛᱟᱨᱟᱜᱩᱞᱟᱹᱭ ᱜᱟᱨ ᱠᱷᱤᱞᱟᱱ ᱛᱟᱞᱟᱛᱮ ᱫᱟᱣᱮ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱡᱟᱦᱟᱸ ᱨᱮᱭᱟᱜ ᱠᱟᱴᱷ ᱥᱟᱢᱟᱝ ᱥᱮᱫ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱢᱮᱱ ᱠᱷᱟᱱ ᱡᱟᱱᱟᱞᱟ ᱫᱚ ᱵᱟᱱᱩᱜ ᱟᱠᱟᱫᱟ ᱾,ᱪ ᱳ ᱭ ᱛ ᱚ   ᱦ ᱚ ᱞ ᱨ ᱮ ᱭ ᱟ ᱜ   ᱢ ᱟ ᱲ ᱟ ᱝ   ᱦ ᱤ ᱥ   ᱥ ᱮ ᱫ   ᱛ ᱟ ᱨ ᱟ ᱜ ᱩ ᱞ ᱟ ᱹ ᱭ   ᱜ ᱟ ᱨ   ᱠ ᱷ ᱤ ᱞ ᱟ ᱱ   ᱛ ᱟ ᱞ ᱟ ᱛ ᱮ   ᱫ ᱟ ᱣ ᱮ   ᱧ ᱟ ᱢ   ᱟ ᱠ ᱟ ᱫ ᱟ   ᱡ ᱟ ᱦ ᱟ ᱸ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱠ ᱟ ᱴ ᱷ   ᱥ ᱟ ᱢ ᱟ ᱝ   ᱥ ᱮ ᱫ   ᱨ ᱮ   ᱢ ᱮ ᱱ ᱟ ᱜ ᱼ ᱟ   ᱢ ᱮ ᱱ   ᱠ ᱷ ᱟ ᱱ   ᱡ ᱟ ᱱ ᱟ ᱞ ᱟ   ᱫ ᱚ   ᱵ ᱟ ᱱ ᱩ ᱜ   ᱟ ᱠ ᱟ ᱫ ᱟ   ᱾,118,26
'ᱢᱚᱦᱟᱨᱟᱡ' ᱟᱨ 'ᱠᱷᱟᱱᱥᱟᱢᱟ'ᱼ ᱨᱮᱱ ᱯᱤᱲᱦᱤ (ᱡᱮᱞᱮᱠᱟ ᱜᱟᱹᱠᱷᱩᱲ ᱥᱮᱯᱷ ᱠᱚᱣᱟᱜ ᱥᱮᱨᱣᱟ ᱞᱮᱠᱟᱛᱮ ᱵᱷᱟᱨᱚᱛ ᱢᱮᱱ ᱦᱩᱭᱩᱜ ᱟ) ᱠᱚ ᱠᱤᱪᱷᱤ ᱥᱚᱛᱟᱵᱫᱤ ᱦᱟᱹᱵᱤᱡ ᱤᱥᱤᱱ ᱦᱚᱨᱟᱠᱚᱭ ᱱᱤᱯᱷᱩᱴ ᱟᱠᱟᱫᱟ ᱟᱨ ᱱᱚᱣᱟ ᱤᱥᱤᱱ ᱦᱚᱨᱟᱠᱚᱜᱮ ᱜᱮᱥᱟᱭ ᱜᱮᱥᱟᱭ ᱥᱮᱨᱢᱟ ᱦᱟᱹᱵᱤᱡ ᱨᱚᱲ ᱥᱮᱨᱣᱟ ᱛᱟᱞᱟᱛᱮ ᱥᱮᱱ ᱟᱠᱟᱱᱟ ᱾,' ᱢ ᱚ ᱦ ᱟ ᱨ ᱟ ᱡ '   ᱟ ᱨ   ' ᱠ ᱷ ᱟ ᱱ ᱥ ᱟ ᱢ ᱟ ' ᱼ   ᱨ ᱮ ᱱ   ᱯ ᱤ ᱲ ᱦ ᱤ   ( ᱡ ᱮ ᱞ ᱮ ᱠ ᱟ   ᱜ ᱟ ᱹ ᱠ ᱷ ᱩ ᱲ   ᱥ ᱮ ᱯ ᱷ   ᱠ ᱚ ᱣ ᱟ ᱜ   ᱥ ᱮ ᱨ ᱣ ᱟ   ᱞ ᱮ ᱠ ᱟ ᱛ ᱮ   ᱵ ᱷ ᱟ ᱨ ᱚ ᱛ   ᱢ ᱮ ᱱ   ᱦ ᱩ ᱭ ᱩ ᱜ   ᱟ )   ᱠ ᱚ   ᱠ ᱤ ᱪ ᱷ ᱤ   ᱥ ᱚ ᱛ ᱟ ᱵ ᱫ ᱤ   ᱦ ᱟ ᱹ ᱵ ᱤ ᱡ   ᱤ ᱥ ᱤ ᱱ   ᱦ ᱚ ᱨ ᱟ ᱠ ᱚ ᱭ   ᱱ ᱤ ᱯ ᱷ ᱩ ᱴ   ᱟ ᱠ ᱟ ᱫ ᱟ   ᱟ ᱨ   ᱱ ᱚ ᱣ ᱟ   ᱤ ᱥ ᱤ ᱱ   ᱦ ᱚ ᱨ ᱟ ᱠ ᱚ ᱜ ᱮ   ᱜ ᱮ ᱥ ᱟ ᱭ   ᱜ ᱮ ᱥ ᱟ ᱭ   ᱥ ᱮ ᱨ ᱢ ᱟ   ᱦ ᱟ ᱹ ᱵ ᱤ ᱡ   ᱨ ᱚ ᱲ   ᱥ ᱮ ᱨ ᱣ ᱟ   ᱛ ᱟ ᱞ ᱟ ᱛ ᱮ   ᱥ ᱮ ᱱ   ᱟ ᱠ ᱟ ᱱ ᱟ   ᱾,184,37
ᱥᱟᱯᱲᱟᱣ ᱫᱚ ᱥᱮᱨᱣᱟ ᱞᱮᱠᱟᱛᱮ ᱢᱤᱴᱴᱮᱱ ᱵᱷᱟᱥᱛᱟ ᱣᱟᱡᱟ ᱥᱮ ᱢᱩᱰᱩᱛ ᱪᱮᱯᱷ ᱦᱚᱛᱮᱛᱮ ᱠᱳᱨᱴ ᱨᱮᱱ ᱣᱟᱡᱟ ᱥᱮ ᱪᱮᱯᱷ ᱠᱩᱣᱟᱜ ᱜᱚᱲᱚᱛᱮ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,ᱥ ᱟ ᱯ ᱲ ᱟ ᱣ   ᱫ ᱚ   ᱥ ᱮ ᱨ ᱣ ᱟ   ᱞ ᱮ ᱠ ᱟ ᱛ ᱮ   ᱢ ᱤ ᱴ ᱴ ᱮ ᱱ   ᱵ ᱷ ᱟ ᱥ ᱛ ᱟ   ᱣ ᱟ ᱡ ᱟ   ᱥ ᱮ   ᱢ ᱩ ᱰ ᱩ ᱛ   ᱪ ᱮ ᱯ ᱷ   ᱦ ᱚ ᱛ ᱮ ᱛ ᱮ   ᱠ ᱳ ᱨ ᱴ   ᱨ ᱮ ᱱ   ᱣ ᱟ ᱡ ᱟ   ᱥ ᱮ   ᱪ ᱮ ᱯ ᱷ   ᱠ ᱩ ᱣ ᱟ ᱜ   ᱜ ᱚ ᱲ ᱚ ᱛ ᱮ   ᱦ ᱩ ᱭ   ᱞ ᱮ ᱱ ᱟ   ᱾,88,21
"ᱯᱟᱣ ᱵᱷᱟᱹᱡᱤᱺ ᱱᱚᱣᱟ ᱫᱚ ᱢᱚᱦᱟᱨᱟᱥᱴᱨᱚ ᱨᱮᱭᱟᱜ ᱯᱷᱥᱴ ᱯᱷᱩᱰ ᱰᱤᱥ ᱠᱟᱱᱟ, ᱱᱚᱣᱟ ᱨᱮ ᱢᱤᱛ ᱫᱟᱹᱨᱭᱟᱹ ᱟᱲᱟᱜ ᱥᱟᱠᱟᱢ ᱩᱛᱩ (ᱵᱷᱟᱹᱡᱤ) ᱛᱟᱸᱦᱮᱱᱟ ᱡᱟᱸᱦᱟ ᱫᱚ ᱢᱟᱠᱷᱚᱱ ᱛᱮ ᱵᱮᱱᱟᱜᱼᱟ ᱟᱨ ᱢᱤᱫᱴᱟᱝ ᱞᱟᱹᱵᱤᱫ ᱯᱤᱴᱷᱟᱹ (ᱯᱟᱣ) ᱛᱮ ᱟᱹᱲᱛᱤᱜᱼᱟ ᱾","ᱯ ᱟ ᱣ   ᱵ ᱷ ᱟ ᱹ ᱡ ᱤ ᱺ   ᱱ ᱚ ᱣ ᱟ   ᱫ ᱚ   ᱢ ᱚ ᱦ ᱟ ᱨ ᱟ ᱥ ᱴ ᱨ ᱚ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱯ ᱷ ᱥ ᱴ   ᱯ ᱷ ᱩ ᱰ   ᱰ ᱤ ᱥ   ᱠ ᱟ ᱱ ᱟ ,   ᱱ ᱚ ᱣ ᱟ   ᱨ ᱮ   ᱢ ᱤ ᱛ   ᱫ ᱟ ᱹ ᱨ ᱭ ᱟ ᱹ   ᱟ ᱲ ᱟ ᱜ   ᱥ ᱟ ᱠ ᱟ ᱢ   ᱩ ᱛ ᱩ   ( ᱵ ᱷ ᱟ ᱹ ᱡ ᱤ )   ᱛ ᱟ ᱸ ᱦ ᱮ ᱱ ᱟ   ᱡ ᱟ ᱸ ᱦ ᱟ   ᱫ ᱚ   ᱢ ᱟ ᱠ ᱷ ᱚ ᱱ   ᱛ ᱮ   ᱵ ᱮ ᱱ ᱟ ᱜ ᱼ ᱟ   ᱟ ᱨ   ᱢ ᱤ ᱫ ᱴ ᱟ ᱝ   ᱞ ᱟ ᱹ ᱵ ᱤ ᱫ   ᱯ ᱤ ᱴ ᱷ ᱟ ᱹ   ( ᱯ ᱟ ᱣ )   ᱛ ᱮ   ᱟ ᱹ ᱲ ᱛ ᱤ ᱜ ᱼ ᱟ   ᱾",148,32
"ᱞᱟᱞ ᱰᱮᱰ ᱟᱨ ᱦᱟᱵᱽᱵᱟ ᱠᱷᱟᱛᱩᱱᱟᱜ ᱠᱟᱥᱢᱤᱨᱤ ᱚᱞ ᱠᱚᱫᱚ ᱨᱚᱦᱚᱥᱥᱚ ᱟᱨ ᱚᱵᱷᱤᱵᱮᱠᱛᱤ ᱨᱮᱭᱟᱜ ᱡᱟᱞᱟ ᱡᱚᱱᱛᱚᱱᱟ ᱞᱟᱜᱤᱫ ᱩᱯᱨᱩᱢᱟ , ᱨᱟᱡᱚᱥᱛᱷᱟᱱ ᱨᱮᱫᱚ ᱢᱤᱨᱟᱵᱟᱭᱟᱜ ᱚᱞ ᱠᱚᱫᱚ ᱵᱷᱚᱠᱛᱤ ᱠᱷᱟᱛᱤᱨ , ᱛᱟᱢᱤᱞ ᱯᱟᱹᱨᱥᱤ ᱨᱮᱫᱚ ᱨᱚᱦᱚᱥᱥᱚᱵᱟᱫᱽ ᱟᱨ ᱠᱚᱱᱱᱚᱲ ᱯᱟᱹᱨᱥᱤ ᱛᱮ ᱟᱠᱠᱟ ᱢᱚᱦᱟᱫᱮᱵᱤᱭᱟᱜ ᱚᱞ ᱠᱚᱫᱚ ᱩᱱ ᱚᱠᱛᱚ ᱨᱮᱭᱟᱜ ᱥᱟᱶᱦᱮᱫ ᱞᱟᱜᱤᱫ ᱩᱯᱨᱩᱢᱟ ᱾","ᱞ ᱟ ᱞ   ᱰ ᱮ ᱰ   ᱟ ᱨ   ᱦ ᱟ ᱵ ᱽ ᱵ ᱟ   ᱠ ᱷ ᱟ ᱛ ᱩ ᱱ ᱟ ᱜ   ᱠ ᱟ ᱥ ᱢ ᱤ ᱨ ᱤ   ᱚ ᱞ   ᱠ ᱚ ᱫ ᱚ   ᱨ ᱚ ᱦ ᱚ ᱥ ᱥ ᱚ   ᱟ ᱨ   ᱚ ᱵ ᱷ ᱤ ᱵ ᱮ ᱠ ᱛ ᱤ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱡ ᱟ ᱞ ᱟ   ᱡ ᱚ ᱱ ᱛ ᱚ ᱱ ᱟ   ᱞ ᱟ ᱜ ᱤ ᱫ   ᱩ ᱯ ᱨ ᱩ ᱢ ᱟ   ,   ᱨ ᱟ ᱡ ᱚ ᱥ ᱛ ᱷ ᱟ ᱱ   ᱨ ᱮ ᱫ ᱚ   ᱢ ᱤ ᱨ ᱟ ᱵ ᱟ ᱭ ᱟ ᱜ   ᱚ ᱞ   ᱠ ᱚ ᱫ ᱚ   ᱵ ᱷ ᱚ ᱠ ᱛ ᱤ   ᱠ ᱷ ᱟ ᱛ ᱤ ᱨ   ,   ᱛ ᱟ ᱢ ᱤ ᱞ   ᱯ ᱟ ᱹ ᱨ ᱥ ᱤ   ᱨ ᱮ ᱫ ᱚ   ᱨ ᱚ ᱦ ᱚ ᱥ ᱥ ᱚ ᱵ ᱟ ᱫ ᱽ   ᱟ ᱨ   ᱠ ᱚ ᱱ ᱱ ᱚ ᱲ   ᱯ ᱟ ᱹ ᱨ ᱥ ᱤ   ᱛ ᱮ   ᱟ ᱠ ᱠ ᱟ   ᱢ ᱚ ᱦ ᱟ ᱫ ᱮ ᱵ ᱤ ᱭ ᱟ ᱜ   ᱚ ᱞ   ᱠ ᱚ ᱫ ᱚ   ᱩ ᱱ   ᱚ ᱠ ᱛ ᱚ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱟ ᱶ ᱦ ᱮ ᱫ   ᱞ ᱟ ᱜ ᱤ ᱫ   ᱩ ᱯ ᱨ ᱩ ᱢ ᱟ   ᱾",214,44
"ᱵᱳᱣᱫᱷᱚ ᱢᱩᱨᱟᱞ ᱪᱤᱛᱟᱹᱨ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱮᱱᱟᱜ ᱵᱟᱜ ᱜᱷᱚᱸᱜᱚᱨ ᱠᱚ, ᱢᱚᱫᱫᱷᱚᱯᱨᱚᱫᱮᱥ ᱨᱮᱭᱟᱜ ᱫᱷᱚᱨ ᱦᱚᱱᱚᱛ ᱠᱷᱚᱱ ᱙᱗ ᱠᱤᱢᱤ ᱥᱟᱹᱸᱜᱤᱧ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱾","ᱵ ᱳ ᱣ ᱫ ᱷ ᱚ   ᱢ ᱩ ᱨ ᱟ ᱞ   ᱪ ᱤ ᱛ ᱟ ᱹ ᱨ   ᱠ ᱚ   ᱢ ᱩ ᱫ ᱨ ᱮ   ᱢ ᱮ ᱱ ᱟ ᱜ   ᱵ ᱟ ᱜ   ᱜ ᱷ ᱚ ᱸ ᱜ ᱚ ᱨ   ᱠ ᱚ ,   ᱢ ᱚ ᱫ ᱫ ᱷ ᱚ ᱯ ᱨ ᱚ ᱫ ᱮ ᱥ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱫ ᱷ ᱚ ᱨ   ᱦ ᱚ ᱱ ᱚ ᱛ   ᱠ ᱷ ᱚ ᱱ   ᱙ ᱗   ᱠ ᱤ ᱢ ᱤ   ᱥ ᱟ ᱹ ᱸ ᱜ ᱤ ᱧ   ᱨ ᱮ   ᱢ ᱮ ᱱ ᱟ ᱜ ᱼ ᱟ   ᱾",95,20
"ᱥᱚᱝᱥᱠᱨᱤᱛᱚ ᱥᱟᱶᱦᱮᱫ ᱨᱮ ᱢᱩᱞ ᱟᱹᱲᱟᱹ ᱨᱮᱭᱟᱜ ᱥᱟᱹᱵᱤᱠ ᱢᱮᱱᱮᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱤᱫᱴᱟᱝ ᱚᱛᱢᱚᱱ ᱥᱮ ᱫᱟᱨᱮ ᱨᱮᱭᱟᱜ ᱨᱮᱦᱮᱫ, ᱢᱮᱱᱠᱷᱟᱱ ᱜᱚᱲᱦᱚᱱᱞᱮᱠᱟᱛᱮ, ᱡᱟᱸᱦᱟᱱᱟᱜ ᱨᱮᱭᱟᱜ ᱡᱟᱸᱜᱟ ᱥᱮ ᱡᱚᱛᱚᱠᱷᱚᱱ ᱞᱟᱛᱟᱨ ᱦᱤᱸᱥ ᱥᱮ ᱞᱟᱛᱟᱨᱨᱮ ᱾","ᱥ ᱚ ᱝ ᱥ ᱠ ᱨ ᱤ ᱛ ᱚ   ᱥ ᱟ ᱶ ᱦ ᱮ ᱫ   ᱨ ᱮ   ᱢ ᱩ ᱞ   ᱟ ᱹ ᱲ ᱟ ᱹ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱥ ᱟ ᱹ ᱵ ᱤ ᱠ   ᱢ ᱮ ᱱ ᱮ ᱫ   ᱦ ᱩ ᱭ ᱩ ᱜ   ᱠ ᱟ ᱱ ᱟ   ᱢ ᱤ ᱫ ᱴ ᱟ ᱝ   ᱚ ᱛ ᱢ ᱚ ᱱ   ᱥ ᱮ   ᱫ ᱟ ᱨ ᱮ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱨ ᱮ ᱦ ᱮ ᱫ ,   ᱢ ᱮ ᱱ ᱠ ᱷ ᱟ ᱱ   ᱜ ᱚ ᱲ ᱦ ᱚ ᱱ ᱞ ᱮ ᱠ ᱟ ᱛ ᱮ ,   ᱡ ᱟ ᱸ ᱦ ᱟ ᱱ ᱟ ᱜ   ᱨ ᱮ ᱭ ᱟ ᱜ   ᱡ ᱟ ᱸ ᱜ ᱟ   ᱥ ᱮ   ᱡ ᱚ ᱛ ᱚ ᱠ ᱷ ᱚ ᱱ   ᱞ ᱟ ᱛ ᱟ ᱨ   ᱦ ᱤ ᱸ ᱥ   ᱥ ᱮ   ᱞ ᱟ ᱛ ᱟ ᱨ ᱨ ᱮ   ᱾",145,28
ᱥᱤᱱᱫᱷᱩ ᱥᱚᱥᱱᱚᱜ ᱫᱚ ᱟᱭᱢᱟ ᱴᱚᱴᱷᱟ ᱨᱮ ᱟᱡᱟᱜ ᱞᱟᱜᱟᱱᱠᱟᱹᱨᱤ ᱜᱮᱭᱟᱱ ᱦᱚᱛᱮᱛᱮᱭ ᱩᱯᱨᱩᱢᱟ ᱾,ᱥ ᱤ ᱱ ᱫ ᱷ ᱩ   ᱥ ᱚ ᱥ ᱱ ᱚ ᱜ   ᱫ ᱚ   ᱟ ᱭ ᱢ ᱟ   ᱴ ᱚ ᱴ ᱷ ᱟ   ᱨ ᱮ   ᱟ ᱡ ᱟ ᱜ   ᱞ ᱟ ᱜ ᱟ ᱱ ᱠ ᱟ ᱹ ᱨ ᱤ   ᱜ ᱮ ᱭ ᱟ ᱱ   ᱦ ᱚ ᱛ ᱮ ᱛ ᱮ ᱭ   ᱩ ᱯ ᱨ ᱩ ᱢ ᱟ   ᱾,58,12
