sentence_id,original,tokenized,char_count,token_count
1884,ꯃꯤꯑꯣꯏ ꯄꯨꯝꯅꯃꯛꯅ ꯑꯆꯨꯝꯕꯅꯤ ꯍꯥꯏꯅ ꯇꯥꯛꯂꯕ ꯇꯤꯀꯥ ꯑꯅꯤ ꯃꯃꯤꯡ ꯑꯣꯏꯅ ꯀꯣꯕꯤꯁꯤꯜ ꯑꯃꯁꯨꯡ ꯀꯣꯕꯦꯛꯁꯤꯟ ꯑꯅꯤꯁꯤꯒꯤ ꯃꯔꯛꯇ ꯑꯃ ꯀꯥꯞꯀꯗꯕꯅꯤ꯫,ꯃꯤꯑꯣꯏ    ꯄꯨꯝꯅꯃꯛꯅ    ꯑꯆ ꯨꯝ ꯕꯅꯤ    ꯍꯥꯏꯅ    ꯇꯥꯛ ꯂꯕ    ꯇꯤ ꯀꯥ    ꯑꯅꯤ    ꯃꯃꯤꯡ    ꯑꯣꯏꯅ    ꯀꯣ ꯕꯤ ꯁꯤꯜ    ꯑꯃꯁꯨꯡ    ꯀꯣ ꯕꯦꯛ ꯁꯤꯟ    ꯑꯅꯤ ꯁꯤꯒꯤ    ꯃꯔꯛꯇ    ꯑꯃ    ꯀꯥꯞ ꯀ ꯗꯕꯅꯤ꯫ ,85,27
1885,ꯑꯗꯨ ꯑꯣꯏꯔꯕꯗꯤ ꯅꯪꯅ ꯍꯥꯏꯅꯤꯡꯂꯤꯕꯁꯤ ꯑꯩꯅ ꯑꯍꯥꯟꯕꯗ ꯆꯠꯂꯒ ꯇꯤꯀꯥ ꯊꯥꯗꯣꯛꯄ ꯑꯃꯁꯨꯡ ꯃꯇꯨꯡꯗ ꯍꯥꯡꯗꯣꯛꯂꯛꯄ ꯑꯗꯨꯒꯤ ꯃꯅꯨꯡꯗ ꯑꯩꯅ ꯇꯧꯕ ꯄꯥꯝꯕ ꯄꯣꯠꯂꯝꯁꯤꯡ ꯑꯗꯨ ꯈꯜꯂꯨ ꯍꯥꯏꯕꯅꯤꯅꯦ꯫,ꯑꯗꯨ    ꯑꯣꯏꯔꯕꯗꯤ    ꯅꯪ ꯅ    ꯍꯥꯏ ꯅꯤꯡ ꯂꯤꯕ ꯁꯤ    ꯑꯩ ꯅ    ꯑꯍꯥꯟꯕꯗ    ꯆꯠ ꯂꯒ    ꯇꯤ ꯀꯥ    ꯊꯥꯗꯣꯛꯄ    ꯑꯃꯁꯨꯡ    ꯃꯇꯨꯡꯗ    ꯍꯥꯡꯗꯣꯛ ꯂꯛꯄ    ꯑꯗꯨꯒꯤ    ꯃꯅꯨꯡꯗ    ꯑꯩ ꯅ    ꯇꯧꯕ    ꯄꯥꯝꯕ    ꯄꯣꯠꯂꯝꯁꯤꯡ    ꯑꯗꯨ    ꯈꯜꯂ ꯨ    ꯍꯥꯏꯕ ꯅꯤ ꯅꯦ ꯫ ,110,34
1886,"ꯑꯃ ꯅꯠꯇꯦ, ꯆꯞ ꯃꯥꯟꯅꯕ ꯇꯤꯀꯥꯒꯤ ꯗꯣꯖ ꯑꯅꯤ꯫","ꯑꯃ    ꯅꯠꯇꯦ ,    ꯆꯞ    ꯃꯥꯟꯅꯕ    ꯇꯤ ꯀꯥꯒꯤ    ꯗꯣ ꯖ    ꯑ ꯅꯤ꯫ ",27,11
1887,ꯃꯣꯜꯗ ꯆꯪꯕ ꯅꯠꯇ꯭ꯔꯒ ꯇ꯭ꯔꯦꯟꯁꯤꯡ ꯅꯠꯇ꯭ꯔꯒ ꯐ꯭ꯂꯥꯏꯠꯁꯤꯡꯗ ꯆꯠꯄꯒꯤ ꯃꯃꯥꯡꯗ ꯅꯪꯉꯣꯟꯗ ꯅꯪꯒꯤ ꯇꯤꯀꯥꯒꯤ ꯁꯛꯈꯪꯆꯦ ꯎꯠꯂꯨ ꯍꯥꯏꯔꯛꯀꯅꯤ꯫,ꯃꯣ ꯜꯗ    ꯆꯪꯕ    ꯅꯠꯇ꯭ꯔꯒ    ꯇ꯭ꯔ ꯦꯟ ꯁꯤꯡ    ꯅꯠꯇ꯭ꯔꯒ    ꯐ꯭ ꯂꯥꯏ ꯠꯁꯤꯡꯗ    ꯆꯠꯄꯒꯤ    ꯃꯃꯥꯡꯗ    ꯅꯪ ꯉꯣꯟꯗ    ꯅꯪ ꯒꯤ    ꯇꯤ ꯀꯥꯒꯤ    ꯁꯛꯈꯪ ꯆꯦ    ꯎꯠ ꯂꯨ    ꯍꯥꯏ ꯔꯛ ꯀꯅꯤ꯫ ,82,26
1888,ꯑꯁꯦꯡꯕꯒꯤꯔꯣ,ꯑ ꯁꯦꯡ ꯕ ꯒꯤ ꯔꯣ ,9,5
1889,ꯃꯈꯣꯏ ꯇꯧꯕ꯭ꯔꯣ,ꯃꯈꯣꯏ    ꯇꯧ ꯕ꯭ꯔꯣ,10,3
1890,ꯑꯩꯅ ꯃꯁꯤ ꯑꯁꯨꯛ ꯌꯥꯝꯅ ꯈꯪꯗ꯭ꯔꯤꯁꯤꯅ ꯀꯃꯥꯏ ꯇꯧꯔꯤꯅꯣ꯫,ꯑꯩ ꯅ    ꯃꯁꯤ    ꯑꯁꯨ ꯛ    ꯌꯥꯝꯅ    ꯈꯪ ꯗ꯭ꯔꯤ ꯁꯤꯅ    ꯀ ꯃꯥꯏ    ꯇꯧ ꯔꯤ ꯅꯣ ꯫ ,34,15
1891,ꯇꯁꯦꯡꯅ ꯑꯩ ꯍꯟꯗꯛꯀꯤ ꯀꯥꯂꯦꯟ ꯊꯥ ꯑꯁꯤꯗ ꯑꯩꯒꯤ ꯏꯃꯨꯡꯃꯅꯨꯡꯒ ꯂꯣꯏꯅꯅ ꯑꯁꯥꯡꯕ ꯁꯨꯇꯤ ꯑꯃ ꯆꯠꯀꯦ ꯈꯜꯂꯝꯕꯅꯤ꯫,ꯇꯁꯦꯡꯅ    ꯑ ꯩ    ꯍꯟꯗ ꯛꯀꯤ    ꯀꯥ ꯂꯦꯟ    ꯊꯥ    ꯑꯁꯤꯗ    ꯑ ꯩꯒꯤ    ꯏꯃꯨꯡ ꯃꯅꯨꯡ ꯒ    ꯂꯣꯏꯅꯅ    ꯑꯁꯥꯡꯕ    ꯁꯨꯇꯤ    ꯑꯃ    ꯆꯠ ꯀꯦ    ꯈꯜꯂ ꯝꯕ ꯅꯤ꯫ ,65,23
1892,"ꯃꯗꯨꯒꯤꯗꯃꯛꯇ, ꯅꯈꯣꯏ ꯂꯣꯏꯅꯃꯛ ꯌꯥꯝꯗ꯭ꯔꯕꯗ ꯀꯣꯕꯤꯗ-꯱꯹ ꯇꯤꯀꯥꯒꯤ ꯑꯍꯥꯟꯕ ꯗꯣꯖ ꯇꯤꯀꯥ ꯊꯥꯗꯣꯛꯀꯗꯕꯅꯤ꯫","ꯃꯗꯨ ꯒꯤꯗꯃꯛꯇ ,    ꯅꯈ ꯣꯏ    ꯂꯣꯏꯅ ꯃꯛ    ꯌꯥꯝꯗ꯭ꯔꯕꯗ    ꯀꯣ ꯕꯤ ꯗ- ꯱꯹    ꯇꯤ ꯀꯥꯒꯤ    ꯑꯍꯥꯟꯕ    ꯗꯣ ꯖ    ꯇꯤ ꯀꯥ    ꯊꯥꯗꯣꯛ ꯀ ꯗꯕꯅꯤ꯫ ",65,22
1893,"ꯆꯪꯐꯝꯁꯤꯡꯗ, ꯃꯈꯣꯏꯅ ꯅꯪꯒꯤ ꯇꯤꯀꯥꯒꯤ ꯁꯛꯈꯪꯆꯦꯁꯤꯡꯒꯤꯗꯃꯛ ꯅꯪꯉꯣꯟꯗ ꯍꯪꯂꯛꯀꯅꯤ꯫","ꯆꯪ ꯐꯝ ꯁꯤꯡꯗ,    ꯃꯈꯣꯏꯅ    ꯅꯪ ꯒꯤ    ꯇꯤ ꯀꯥꯒꯤ    ꯁꯛꯈꯪ ꯆꯦ ꯁꯤꯡꯒꯤꯗꯃꯛ    ꯅꯪ ꯉꯣꯟꯗ    ꯍꯪ ꯂꯛ ꯀꯅꯤ꯫ ",52,16
1894,ꯑꯅꯧꯕ ꯏ-ꯄꯥꯎꯁꯤꯡꯒꯤ ꯃꯇꯥꯡꯗ ꯆꯦꯛꯁꯤꯟꯕꯤꯌꯨ꯫,ꯑꯅꯧꯕ    ꯏ- ꯄꯥꯎ ꯁꯤꯡꯒꯤ    ꯃꯇꯥꯡꯗ    ꯆꯦꯛꯁꯤꯟ ꯕꯤꯌꯨ꯫ ,30,7
1895,"ꯍꯣꯏ ꯊꯥꯒꯠꯆꯔꯤ, ꯃꯇꯝ ꯑꯁꯨꯛ ꯀꯨꯏꯕꯁꯤ ꯑꯩꯗꯤ ꯅꯥꯀꯜ ꯑꯃꯔꯣꯝꯗ ꯈꯜꯂꯨꯔꯦ꯫","ꯍ ꯣꯏ    ꯊꯥꯒꯠ ꯆ ꯔꯤ,    ꯃꯇꯝ    ꯑꯁꯨ ꯛ    ꯀꯨꯏ ꯕ ꯁꯤ    ꯑꯩ ꯗꯤ    ꯅꯥ ꯀꯜ    ꯑꯃ ꯔꯣꯝꯗ    ꯈ ꯜꯂꯨ ꯔꯦ꯫ ",45,20
1896,ꯑꯩꯒꯤ ꯇꯤꯀꯥ ꯑꯗꯨ ꯑꯩ ꯌꯥꯝ ꯊꯨꯅ ꯊꯥꯍꯜꯂꯒꯅꯤ꯫,ꯑ ꯩꯒꯤ    ꯇꯤ ꯀꯥ    ꯑꯗꯨ    ꯑ ꯩ    ꯌꯥꯝ    ꯊꯨꯅ    ꯊꯥ ꯍꯜꯂ ꯒꯅꯤ꯫ ,28,12
1897,"ꯍꯣꯏ ꯇꯧꯕꯤꯌꯨ, ꯂꯥꯏꯆꯠ ꯑꯁꯤ ꯍꯧꯖꯤꯛꯐꯥꯎꯕꯗꯤ ꯂꯣꯏꯗ꯭ꯔꯤ ꯍꯥꯏꯕꯁꯤ ꯑꯩꯈꯣꯏꯅ ꯀꯥꯎꯔꯣꯏꯗꯕꯅꯤ꯫","ꯍ ꯣꯏ    ꯇꯧ ꯕꯤꯌꯨ,    ꯂꯥꯏ ꯆꯠ    ꯑꯁꯤ    ꯍꯧꯖꯤꯛ ꯐꯥꯎ ꯕꯗꯤ    ꯂꯣꯏ ꯗ꯭ꯔꯤ    ꯍꯥꯏꯕꯁꯤ    ꯑꯩꯈꯣꯏꯅ    ꯀꯥꯎ ꯔꯣꯏ ꯗꯕꯅꯤ꯫ ",59,17
1898,ꯅꯪꯅ ꯀꯣꯋꯤꯟ ꯋꯦꯕꯁꯥꯏꯠꯇ ꯅꯁꯥꯕꯨ ꯃꯤꯡ ꯆꯟꯁꯤꯜꯂꯝꯂꯅꯤ ꯍꯥꯏꯅ ꯑꯩꯅ ꯈꯜꯂꯤ꯫,ꯅꯪ ꯅ    ꯀꯣ ꯋꯤ ꯟ    ꯋꯦꯕꯁꯥꯏ ꯠꯇ    ꯅꯁꯥ ꯕꯨ    ꯃꯤꯡ    ꯆ ꯟꯁꯤ ꯜꯂ ꯝ ꯂ ꯅꯤ    ꯍꯥꯏꯅ    ꯑꯩ ꯅ    ꯈ ꯜꯂꯤ꯫ ,46,21
1899,ꯍꯣꯏ ꯑꯩ ꯃꯤꯡ ꯆꯟꯁꯤꯜꯂꯦ꯫,ꯍ ꯣꯏ    ꯑ ꯩ    ꯃꯤꯡ    ꯆ ꯟꯁꯤ ꯜ ꯂꯦ꯫ ,16,9
1900,"ꯑꯗꯨ ꯑꯣꯏꯔꯕꯗꯤ, ꯇꯤꯀꯥꯒꯤꯗꯃꯛ ꯆꯥꯅꯕ ꯇꯥꯡ ꯑꯃ ꯌꯦꯡꯉꯣ ꯑꯃꯁꯨꯡ ꯃꯇꯝ ꯂꯦꯞꯊꯣꯛꯑꯣ꯫","ꯑꯗꯨ    ꯑꯣꯏꯔꯕꯗꯤ,    ꯇꯤ ꯀꯥ ꯒꯤꯗꯃꯛ    ꯆꯥꯅꯕ    ꯇꯥꯡ    ꯑꯃ    ꯌꯦꯡ ꯉ ꯣ   ꯑꯃꯁꯨꯡ    ꯃꯇꯝ    ꯂꯦꯞ ꯊꯣꯛ ꯑꯣ ꯫ ",51,17
1901,ꯃꯁꯤ ꯅꯪꯅ ꯅꯪꯒꯤ ꯇꯤꯀꯥ ꯊꯥꯍꯧꯅꯕ ꯆꯞꯆꯥꯕ ꯃꯇꯝꯅꯤ꯫,ꯃꯁꯤ    ꯅꯪ ꯅ    ꯅꯪ ꯒꯤ    ꯇꯤ ꯀꯥ    ꯊꯥ ꯍꯧ ꯅꯕ    ꯆ ꯞ ꯆꯥꯕ    ꯃꯇꯝ ꯅꯤ꯫ ,31,15
1902,ꯑꯩ ꯃꯁꯤ ꯉꯁꯤꯃꯛ ꯇꯧꯔꯅꯤ꯫,ꯑ ꯩ    ꯃꯁꯤ    ꯉꯁꯤ ꯃꯛ    ꯇꯧ ꯔ ꯅꯤ꯫ ,16,8
1903,ꯑꯩꯒꯤ ꯑꯔꯥꯟꯕ ꯋꯥꯈꯜꯂꯣꯟꯁꯤꯡ ꯆꯨꯝꯊꯣꯛꯄꯤꯕꯒꯤꯗꯃꯛ ꯊꯥꯒꯠꯆꯔꯤ꯫,ꯑ ꯩꯒꯤ    ꯑꯔꯥꯟꯕ    ꯋꯥꯈꯜ ꯂꯣꯟꯁꯤꯡ    ꯆꯨꯝ ꯊꯣꯛ ꯄꯤ ꯕꯒꯤꯗꯃꯛ    ꯊꯥꯒꯠ ꯆ ꯔꯤ꯫ ,41,12
1904,"ꯍꯦꯜꯂꯣ, ꯁꯔ, ꯑꯩꯍꯥꯛꯅ ꯋꯥꯀꯠ ꯑꯃ ꯀꯔꯥꯏꯗ ꯔꯦꯖꯤꯁꯇꯔ ꯇꯧꯕ ꯌꯥꯒꯅꯤ","ꯍꯦꯜ ꯂꯣ ,    ꯁꯔ ,    ꯑꯩꯍꯥꯛ ꯅ    ꯋꯥꯀꯠ    ꯑꯃ    ꯀꯔ ꯥꯏ ꯗ    ꯔꯦꯖꯤ ꯁꯇꯔ    ꯇꯧꯕ    ꯌꯥ ꯒꯅꯤ ",41,17
1905,ꯑꯗꯣꯝꯒꯤ ꯀꯔꯝꯕ ꯃꯈꯜꯒꯤ ꯋꯥꯀꯠ ꯂꯩꯕꯤꯕꯒꯦ,ꯑꯗꯣꯝꯒꯤ    ꯀꯔꯝꯕ    ꯃꯈꯜꯒꯤ    ꯋꯥꯀꯠ    ꯂꯩ ꯕꯤ ꯕꯒꯦ ,26,7
1906,"ꯁꯔ, ꯑꯩꯈꯣꯏꯒꯤ ꯈꯨꯡꯒꯪꯁꯦ ꯑꯐꯕ ꯊꯛꯅꯕ ꯏꯁꯤꯡ ꯐꯪꯗꯦ꯫","ꯁꯔ ,    ꯑꯩꯈ ꯣꯏꯒꯤ    ꯈꯨꯡꯒꯪ ꯁꯦ    ꯑꯐꯕ    ꯊꯛꯅꯕ    ꯏꯁꯤꯡ    ꯐꯪ ꯗꯦ꯫ ",33,11
1907,ꯁꯔꯀꯥꯔ ꯑꯁꯤꯅ ꯑꯐꯕ ꯊꯛꯅꯕ ꯏꯁꯤꯡ ꯄꯤꯒꯅꯤ ꯋꯥꯁꯛꯈꯤ ꯑꯗꯨꯕꯨ ꯃꯁꯤ ꯑꯩꯈꯣꯏꯒꯤ ꯈꯨꯡꯒꯪꯗ ꯐꯪꯗꯦ꯫,ꯁꯔꯀꯥꯔ   ꯑꯁꯤꯅ    ꯑꯐꯕ    ꯊꯛꯅꯕ    ꯏꯁꯤꯡ    ꯄꯤ ꯒꯅꯤ    ꯋꯥꯁꯛ ꯈꯤ    ꯑꯗꯨꯕꯨ    ꯃꯁꯤ    ꯑꯩꯈ ꯣꯏꯒꯤ    ꯈꯨꯡꯒꯪꯗ    ꯐꯪ ꯗꯦ꯫ ,57,16
1908,ꯑꯗꯣꯝꯒꯤ ꯈꯨꯡꯒꯪꯗ ꯍꯧꯖꯤꯛ ꯐꯥꯎꯕ ꯏꯟꯁꯄꯦꯛꯁꯟ ꯑꯃꯠꯇ ꯇꯧꯗ꯭ꯔꯤꯕꯣ,ꯑꯗꯣꯝꯒꯤ    ꯈꯨꯡꯒꯪꯗ    ꯍꯧꯖꯤꯛ    ꯐꯥꯎꯕ    ꯏꯟ ꯁ ꯄꯦ ꯛꯁꯟ    ꯑꯃꯠꯇ    ꯇꯧ ꯗ꯭ꯔꯤ ꯕꯣ,41,12
1909,"ꯇꯧꯕꯤꯗ꯭ꯔꯤ ꯁꯔ, ꯃꯍꯥꯛ ꯊꯥ ꯀꯌꯥ ꯑꯃ ꯑꯩꯈꯣꯏꯒꯤ ꯈꯨꯡꯒꯪꯗ ꯂꯥꯈꯈꯤꯗ꯭ꯔꯦ꯫","ꯇꯧ ꯕꯤ ꯗ꯭ꯔꯤ    ꯁꯔ ,    ꯃꯍꯥꯛ    ꯊꯥ    ꯀꯌꯥ    ꯑꯃ    ꯑꯩꯈ ꯣꯏꯒꯤ    ꯈꯨꯡꯒꯪꯗ    ꯂꯥ ꯈ ꯈꯤ ꯗ꯭ꯔꯦ꯫ ",45,16
1910,ꯑꯗꯣꯝ ꯀꯩ ꯈꯨꯡꯒꯪꯗꯩ ꯑꯣꯏꯕꯤꯔꯕꯅꯣ,ꯑꯗꯣ ꯝ    ꯀꯩ    ꯈꯨꯡꯒꯪ ꯗ ꯩ    ꯑꯣꯏ ꯕꯤ ꯔꯕ ꯅꯣ ,22,10
1911,"ꯁꯔ, ꯑꯩꯍꯥꯛ ꯃꯥꯍꯨꯚꯥꯔꯤꯌꯥ ꯈꯨꯡꯒꯪꯗꯒꯤꯅꯤ꯫","ꯁꯔ ,    ꯑꯩꯍꯥꯛ   ꯃꯥ ꯍꯨ ꯚꯥꯔ ꯤ ꯌꯥ    ꯈꯨꯡꯒꯪ ꯗꯒꯤ ꯅꯤ꯫ ",29,11
1912,ꯑꯗꯨꯒ ꯑꯗꯨꯗ ꯑꯗꯣꯝꯒꯤ ꯈꯨꯜꯂꯥꯛꯄꯅ ꯀꯅꯥ ꯑꯣꯏꯕꯤꯔꯕꯅꯣ,ꯑꯗꯨꯒ    ꯑꯗꯨꯗ    ꯑꯗꯣꯝꯒꯤ    ꯈꯨ ꯜꯂ ꯥꯛ ꯄꯅ    ꯀ ꯅꯥ    ꯑꯣꯏ ꯕꯤ ꯔꯕ ꯅꯣ ,34,13
1913,"ꯁꯔ, ꯃꯗꯨꯗ ꯑꯩꯍꯥꯛ ꯈꯨꯜꯂꯥꯛꯄꯅꯤ꯫","ꯁꯔ ,    ꯃꯗꯨꯗ    ꯑꯩꯍꯥꯛ   ꯈꯨ ꯜꯂ ꯥꯛ ꯄꯅꯤ꯫ ",22,8
1914,"ꯐꯔꯦ, ꯁꯔ, ꯑꯗꯣꯝꯒꯤ ꯋꯥꯀꯠꯀꯤ ꯃꯇꯥꯡꯗ ꯀꯨꯞꯅ ꯍꯥꯏꯕꯤꯔꯛꯑꯣ꯫","ꯐ ꯔꯦ ,    ꯁꯔ ,    ꯑꯗꯣꯝꯒꯤ    ꯋꯥ ꯀ ꯠꯀꯤ    ꯃꯇꯥꯡꯗ    ꯀꯨꯞꯅ    ꯍꯥꯏ ꯕꯤ ꯔꯛ ꯑꯣ ꯫ ",38,16
1915,ꯑꯩꯍꯥꯛꯅ ꯋꯥꯇꯔ ꯁꯄ꯭ꯂꯥꯏ ꯗꯤꯄꯥꯔꯠꯃꯦꯟꯇꯀꯤ ꯁꯨꯄꯔꯕꯥꯏꯖꯔꯗ ꯐꯣꯔꯋꯥꯔꯗ ꯇꯧꯈꯤꯒꯦ꯫,ꯑꯩꯍꯥꯛ ꯅ    ꯋꯥ ꯇꯔ    ꯁ ꯄ꯭ ꯂꯥꯏ    ꯗꯤꯄꯥꯔꯠ ꯃꯦꯟ ꯇ ꯀꯤ    ꯁꯨ ꯄ ꯔꯕ ꯥꯏ ꯖ ꯔꯗ    ꯐꯣꯔ ꯋꯥꯔꯗ    ꯇꯧ ꯈꯤ ꯒꯦ ꯫ ,52,23
1916,"ꯁꯔ, ꯏꯍꯥꯟ-ꯍꯥꯟꯕꯗ, ꯆꯌꯦꯠꯅꯕ ꯃꯌꯥꯝꯒꯤ ꯃꯇꯨꯡꯗ ꯑꯩꯈꯣꯏ ꯏꯁꯤꯡꯒꯤ ꯁꯄ꯭ꯂꯥꯏ ꯐꯪꯉꯦ꯫","ꯁꯔ ,    ꯏ ꯍꯥꯟ - ꯍꯥꯟ ꯕꯗ,    ꯆ ꯌꯦꯠꯅꯕ    ꯃꯌꯥꯝ ꯒꯤ    ꯃꯇꯨꯡꯗ    ꯑꯩꯈ ꯣꯏ    ꯏꯁꯤꯡꯒꯤ    ꯁ ꯄ꯭ ꯂꯥꯏ    ꯐꯪ ꯉ ꯦ ꯫ ",53,22
1917,ꯃꯗꯨꯒꯤꯗꯃꯛ ꯑꯣꯐꯤꯁ ꯑꯁꯤꯗ ꯑꯩꯈꯣꯏ ꯇꯣꯏꯅ ꯂꯥꯛꯈꯤ꯫,ꯃꯗꯨ ꯒꯤꯗꯃꯛ    ꯑꯣꯐꯤ ꯁ    ꯑꯁꯤꯗ    ꯑꯩꯈ ꯣꯏ    ꯇꯣꯏꯅ    ꯂꯥꯛꯈꯤ꯫ ,32,9
1918,ꯑꯩꯈꯣꯏꯒꯤ ꯅꯦꯠꯋꯔꯛꯇ ꯃꯄꯨꯡꯐꯥꯕ ꯏꯁꯤꯡꯒꯤ ꯁꯄ꯭ꯂꯥꯏ ꯑꯃ ꯗꯥꯕꯤ ꯇꯧꯗꯨꯅ ꯃꯁꯤꯒꯤ ꯑꯣꯐꯤꯁ ꯑꯁꯤꯒꯤ ꯃꯃꯥꯡꯗ ꯙꯔꯅꯥ ꯑꯃꯁꯨ ꯇꯧꯕ ꯇꯥꯈꯤ꯫,ꯑꯩꯈ ꯣꯏꯒꯤ    ꯅꯦꯠ ꯋ ꯔꯛ ꯇ    ꯃꯄꯨꯡ ꯐꯥꯕ    ꯏꯁꯤꯡꯒꯤ    ꯁ ꯄ꯭ ꯂꯥꯏ    ꯑꯃ    ꯗꯥ ꯕꯤ    ꯇꯧꯗꯨꯅ    ꯃꯁꯤꯒꯤ    ꯑꯣꯐꯤ ꯁ    ꯑꯁꯤꯒꯤ    ꯃꯃꯥꯡꯗ    ꯙꯔ ꯅꯥ    ꯑꯃꯁꯨ    ꯇꯧꯕ    ꯇꯥꯈꯤ꯫ ,80,26
1919,ꯑꯋꯥꯕ ꯀꯌꯥꯒꯤ ꯃꯇꯨꯡꯗ ꯑꯩꯈꯣꯏꯅ ꯃꯗꯨ ꯐꯪꯂꯦ ꯑꯗꯨꯕꯨ ꯍꯧꯖꯤꯛꯅ ꯄꯥꯏꯞꯁꯤꯡꯗꯒꯤ ꯂꯥꯛꯂꯤꯕ ꯏꯁꯤꯡ ꯑꯁꯤ ꯌꯥꯝꯅ ꯃꯣꯠꯂꯤ꯫,ꯑꯋꯥꯕ    ꯀꯌꯥꯒꯤ    ꯃꯇꯨꯡꯗ    ꯑꯩꯈꯣꯏꯅ    ꯃꯗꯨ    ꯐꯪ ꯂꯦ    ꯑꯗꯨꯕꯨ    ꯍꯧꯖꯤ ꯛꯅ    ꯄꯥꯏ ꯞ ꯁꯤꯡꯗꯒꯤ    ꯂꯥꯛ ꯂꯤꯕ    ꯏꯁꯤꯡ    ꯑꯁꯤ    ꯌꯥꯝꯅ    ꯃꯣ ꯠ ꯂꯤ꯫ ,71,21
1920,"ꯀꯌꯥꯝ ꯃꯣꯠꯄꯒꯦ, ꯑꯗꯣꯝꯅ ꯀꯨꯞꯅ ꯇꯥꯛꯄꯤꯒꯦꯔꯥ","ꯀꯌꯥꯝ    ꯃꯣ ꯠ ꯄ ꯒꯦ ,    ꯑꯗꯣꯝꯅ    ꯀꯨꯞꯅ    ꯇꯥꯛ ꯄꯤ ꯒꯦ ꯔꯥ ",29,12
1921,ꯃꯗꯨ ꯅꯩꯕ꯭ꯔ ꯅꯠꯇ꯭ꯔꯒ ꯃꯍꯤꯛ-ꯃꯅꯥꯏꯒꯤ ꯃꯈꯜ ꯈꯔ ꯌꯥꯎꯕ꯭ꯔ,ꯃꯗꯨ    ꯅꯩ ꯕ꯭ꯔ   ꯅꯠꯇ꯭ꯔꯒ    ꯃꯍꯤ ꯛ- ꯃꯅ ꯥꯏ ꯒꯤ    ꯃꯈꯜ    ꯈꯔ    ꯌꯥꯎ ꯕ꯭ꯔ,36,13
1922,"ꯃꯁꯤ ꯑꯅꯩꯕ ꯏꯁꯤꯡꯅꯤ, ꯁꯔ꯫","ꯃꯁꯤ    ꯑ ꯅꯩ ꯕ    ꯏꯁꯤꯡ ꯅꯤ,    ꯁꯔ ꯫ ",17,8
1923,ꯃꯁꯤꯗ ꯃꯍꯤꯛ-ꯃꯅꯥꯏꯁꯤꯡꯁꯨ ꯌꯥꯎꯋꯤ꯫,ꯃꯁꯤꯗ    ꯃꯍꯤ ꯛ- ꯃꯅ ꯥꯏ ꯁꯤꯡꯁꯨ    ꯌꯥꯎꯋꯤ꯫ ,24,7
1924,ꯈꯨꯡꯒꯪꯒꯤ ꯃꯤꯑꯣꯏ ꯀꯌꯥ ꯑꯃꯁꯨ ꯃꯁꯤ ꯁꯤꯖꯤꯟꯅꯔꯕ ꯃꯇꯨꯡꯗ ꯎꯟꯁꯥꯒꯤ ꯑꯦꯂꯔꯖꯤꯁꯤꯡꯗꯒꯤ ꯈꯨꯗꯣꯡꯊꯤꯕ ꯅꯪꯈꯤ꯫,ꯈꯨꯡꯒꯪꯒꯤ    ꯃꯤꯑꯣꯏ    ꯀꯌꯥ    ꯑꯃꯁꯨ    ꯃꯁꯤ    ꯁꯤꯖꯤꯟꯅ ꯔꯕ    ꯃꯇꯨꯡꯗ    ꯎꯟ ꯁꯥꯒꯤ    ꯑꯦ ꯂꯔ ꯖꯤ ꯁꯤꯡꯗꯒꯤ    ꯈꯨꯗꯣꯡꯊꯤꯕ    ꯅꯪ ꯈꯤ꯫ ,66,17
1925,"ꯑꯣ, ꯃꯗꯨꯗꯤ ꯌꯥꯝꯅ ꯁꯥꯊꯤꯔꯦ꯫","ꯑꯣ ,    ꯃꯗꯨꯗꯤ    ꯌꯥꯝꯅ    ꯁꯥ ꯊꯤ ꯔꯦ꯫ ",19,7
1926,"ꯍꯣꯏ ꯁꯔ, ꯃꯁꯤ ꯌꯥꯝꯅ ꯁꯥꯊꯤꯔꯦ꯫","ꯍ ꯣꯏ    ꯁꯔ ,    ꯃꯁꯤ    ꯌꯥꯝꯅ    ꯁꯥ ꯊꯤ ꯔꯦ꯫ ",20,9
1927,ꯑꯩꯈꯣꯏꯒꯤ ꯄꯨꯈ꯭ꯔꯤꯁꯤꯡ ꯑꯃꯗꯤ ꯒꯨꯍꯥꯁꯤꯡꯗ ꯑꯐꯕ ꯏꯁꯤꯡ ꯂꯩꯇꯦ꯫,ꯑꯩꯈ ꯣꯏꯒꯤ    ꯄꯨ ꯈ꯭ꯔꯤ ꯁꯤꯡ    ꯑꯃꯗꯤ    ꯒꯨ ꯍꯥ ꯁꯤꯡꯗ    ꯑꯐꯕ    ꯏꯁꯤꯡ    ꯂꯩꯇꯦ꯫ ,40,12
1928,ꯃꯗꯨꯒꯤ ꯏꯁꯤꯡꯗ ꯑꯥꯏꯔꯟꯒꯤ ꯀꯥ ꯍꯦꯟꯕ ꯆꯥꯡ ꯌꯥꯎꯋꯤ꯫,ꯃꯗꯨꯒꯤ    ꯏꯁꯤꯡꯗ    ꯑꯥꯏ ꯔ ꯟꯒꯤ    ꯀꯥ    ꯍꯦꯟꯕ    ꯆꯥꯡ    ꯌꯥꯎꯋꯤ꯫ ,32,9
