sentence_id,original,tokenized,char_count,token_count
2183,ꯑꯩꯈꯣꯏꯅ ꯃꯈꯣꯏꯒꯤ ꯑꯉꯝꯕꯁꯤꯡꯗ ꯌꯨꯝꯐꯝ ꯑꯣꯏꯔꯒ ꯃꯈꯣꯏꯕꯨ ꯄꯨꯛꯅꯤꯡ ꯊꯧꯒꯠꯄꯤꯒꯗꯕꯅꯤ꯫,ꯑ ꯩ ꯈ ꯣ ꯏ ꯅ   ꯃ ꯈ ꯣ ꯏ ꯒ ꯤ   ꯑ ꯉ ꯝ ꯕ ꯁ ꯤ ꯡ ꯗ   ꯌ ꯨ ꯝ ꯐ ꯝ   ꯑ ꯣ ꯏ ꯔ ꯒ   ꯃ ꯈ ꯣ ꯏ ꯕ ꯨ   ꯄ ꯨ ꯛ ꯅ ꯤ ꯡ   ꯊ ꯧ ꯒ ꯠ ꯄ ꯤ ꯒ ꯗ ꯕ ꯅ ꯤ ꯫,54,61
2184,ꯐꯅꯤ ꯃꯦꯝ꯫,ꯐ ꯅ ꯤ   ꯃ ꯦ ꯝ ꯫,7,8
2185,ꯑꯗꯣꯝꯒꯤ ꯂꯝꯖꯤꯡ-ꯂꯝꯇꯥꯛꯀꯤꯗꯃꯛ ꯑꯗꯣꯝꯕꯨ ꯍꯟꯅ ꯊꯥꯒꯠꯆꯔꯤ꯫,ꯑ ꯗ ꯣ ꯝ ꯒ ꯤ   ꯂ ꯝ ꯖ ꯤ ꯡ - ꯂ ꯝ ꯇ ꯥ ꯛ ꯀ ꯤ ꯗ ꯃ ꯛ   ꯑ ꯗ ꯣ ꯝ ꯕ ꯨ   ꯍ ꯟ ꯅ   ꯊ ꯥ ꯒ ꯠ ꯆ ꯔ ꯤ ꯫,39,43
2186,"ꯑꯗꯣꯝꯒꯤ ꯊꯥꯒꯠ ꯋꯥꯍꯩꯕꯨ ꯇꯔꯥꯝꯅ ꯑꯣꯛꯆꯔꯤ, ꯑꯃꯗꯤ ꯆꯥꯟꯕꯤꯗꯨꯅ ꯃꯤꯆꯦꯜꯗ ꯑꯩꯅ ꯅꯨꯉꯥꯏꯔꯤꯕ꯭ꯔ ꯍꯥꯏꯔꯛꯏ ꯍꯥꯏꯕꯤꯌꯨ꯫","ꯑ ꯗ ꯣ ꯝ ꯒ ꯤ   ꯊ ꯥ ꯒ ꯠ   ꯋ ꯥ ꯍ ꯩ ꯕ ꯨ   ꯇ ꯔ ꯥ ꯝ ꯅ   ꯑ ꯣ ꯛ ꯆ ꯔ ꯤ ,   ꯑ ꯃ ꯗ ꯤ   ꯆ ꯥ ꯟ ꯕ ꯤ ꯗ ꯨ ꯅ   ꯃ ꯤ ꯆ ꯦ ꯜ ꯗ   ꯑ ꯩ ꯅ   ꯅ ꯨ ꯉ ꯥ ꯏ ꯔ ꯤ ꯕ ꯭ ꯔ   ꯍ ꯥ ꯏ ꯔ ꯛ ꯏ   ꯍ ꯥ ꯏ ꯕ ꯤ ꯌ ꯨ ꯫",73,84
2187,"ꯐꯅꯤ, ꯕꯥꯏ","ꯐ ꯅ ꯤ ,   ꯕ ꯥ ꯏ",7,8
2188,ꯍꯌꯦꯡ ꯁꯨꯇꯤ ꯂꯩꯕ꯭ꯔꯣ ꯅꯪ,ꯍ ꯌ ꯦ ꯡ   ꯁ ꯨ ꯇ ꯤ   ꯂ ꯩ ꯕ ꯭ ꯔ ꯣ   ꯅ ꯪ,16,19
2189,ꯊꯕꯛ ꯀꯥꯕ ꯆꯌꯣꯜꯒꯤ ꯃꯇꯝꯗ ꯑꯩ ꯀꯩꯒꯤ ꯁꯨꯇꯤ ꯂꯩꯗꯣꯏꯅꯣ,ꯊ ꯕ ꯛ   ꯀ ꯥ ꯕ   ꯆ ꯌ ꯣ ꯜ ꯒ ꯤ   ꯃ ꯇ ꯝ ꯗ   ꯑ ꯩ   ꯀ ꯩ ꯒ ꯤ   ꯁ ꯨ ꯇ ꯤ   ꯂ ꯩ ꯗ ꯣ ꯏ ꯅ ꯣ,33,40
2190,"ꯑꯗꯨꯔꯣ, ꯍꯌꯦꯡ ꯔꯦꯂꯤ ꯑꯃ ꯂꯩꯅꯤ꯫","ꯑ ꯗ ꯨ ꯔ ꯣ ,   ꯍ ꯌ ꯦ ꯡ   ꯔ ꯦ ꯂ ꯤ   ꯑ ꯃ   ꯂ ꯩ ꯅ ꯤ ꯫",21,25
2191,ꯑꯩꯈꯣꯏꯒꯤ ꯂꯩꯀꯥꯏꯒꯤ ꯑꯉꯥꯡꯁꯤꯡ ꯁꯨꯇꯤ ꯐꯪꯉꯦ꯫,ꯑ ꯩ ꯈ ꯣ ꯏ ꯒ ꯤ   ꯂ ꯩ ꯀ ꯥ ꯏ ꯒ ꯤ   ꯑ ꯉ ꯥ ꯡ ꯁ ꯤ ꯡ   ꯁ ꯨ ꯇ ꯤ   ꯐ ꯪ ꯉ ꯦ ꯫,30,34
2192,ꯅꯪꯁꯨ ꯑꯃ ꯐꯪꯅꯤ ꯈꯜꯂꯨꯔꯦ꯫,ꯅ ꯪ ꯁ ꯨ   ꯑ ꯃ   ꯐ ꯪ ꯅ ꯤ   ꯈ ꯜ ꯂ ꯨ ꯔ ꯦ ꯫,17,20
2193,ꯑꯩ ꯁꯨꯇꯤ ꯑꯃꯠꯇ ꯂꯩꯇꯦ꯫,ꯑ ꯩ   ꯁ ꯨ ꯇ ꯤ   ꯑ ꯃ ꯠ ꯇ   ꯂ ꯩ ꯇ ꯦ ꯫,15,18
2194,ꯑꯗꯨꯗꯤ ꯅꯪ ꯍꯌꯦꯡꯒꯤ ꯁꯨꯇꯤ ꯂꯧꯕꯅ ꯍꯦꯟꯅ ꯐꯅꯤ ꯈꯜꯂꯤ ꯑꯩꯅ꯫,ꯑ ꯗ ꯨ ꯗ ꯤ   ꯅ ꯪ   ꯍ ꯌ ꯦ ꯡ ꯒ ꯤ   ꯁ ꯨ ꯇ ꯤ   ꯂ ꯧ ꯕ ꯅ   ꯍ ꯦ ꯟ ꯅ   ꯐ ꯅ ꯤ   ꯈ ꯜ ꯂ ꯤ   ꯑ ꯩ ꯅ ꯫,36,44
2195,ꯁꯤꯒꯤ ꯔꯦꯂꯤꯁꯤꯗ ꯀꯩ ꯑꯆꯧꯕ ꯋꯥꯐꯝ ꯂꯩꯒꯦ,ꯁ ꯤ ꯒ ꯤ   ꯔ ꯦ ꯂ ꯤ ꯁ ꯤ ꯗ   ꯀ ꯩ   ꯑ ꯆ ꯧ ꯕ   ꯋ ꯥ ꯐ ꯝ   ꯂ ꯩ ꯒ ꯦ,25,30
2196,ꯔꯦꯂꯤ ꯃꯌꯥꯝ ꯑꯃ ꯃꯇꯝ ꯄꯨꯞꯄ ꯇꯧꯋꯤ꯫,ꯔ ꯦ ꯂ ꯤ   ꯃ ꯌ ꯥ ꯝ   ꯑ ꯃ   ꯃ ꯇ ꯝ   ꯄ ꯨ ꯞ ꯄ   ꯇ ꯧ ꯋ ꯤ ꯫,22,27
2197,ꯁꯤꯃꯗꯤ ꯌꯥꯝꯅ ꯆꯥꯎꯅꯤ꯫,ꯁ ꯤ ꯃ ꯗ ꯤ   ꯌ ꯥ ꯝ ꯅ   ꯆ ꯥ ꯎ ꯅ ꯤ ꯫,15,17
2198,"ꯃꯔꯝꯗꯤ ꯃꯔꯨꯑꯣꯏꯕ ꯄꯥꯔꯇꯤꯁꯤꯡ, ꯚꯥꯔꯇꯤꯌꯥ ꯖꯅꯇ ꯄꯥꯔꯇꯤ, ꯇ꯭ꯔꯤꯅꯥꯃꯨꯜ ꯀꯪꯒ꯭ꯔꯦꯁ ꯑꯃꯗꯤ ꯀꯃ꯭ꯌꯨꯅꯤꯁꯠ ꯄꯥꯔꯇꯤ, ꯂꯣꯏꯅꯃꯛ ꯁꯔꯨꯛ ꯌꯥꯅꯤ꯫","ꯃ ꯔ ꯝ ꯗ ꯤ   ꯃ ꯔ ꯨ ꯑ ꯣ ꯏ ꯕ   ꯄ ꯥ ꯔ ꯇ ꯤ ꯁ ꯤ ꯡ ,   ꯚ ꯥ ꯔ ꯇ ꯤ ꯌ ꯥ   ꯖ ꯅ ꯇ   ꯄ ꯥ ꯔ ꯇ ꯤ ,   ꯇ ꯭ ꯔ ꯤ ꯅ ꯥ ꯃ ꯨ ꯜ   ꯀ ꯪ ꯒ ꯭ ꯔ ꯦ ꯁ   ꯑ ꯃ ꯗ ꯤ   ꯀ ꯃ ꯭ ꯌ ꯨ ꯅ ꯤ ꯁ ꯠ   ꯄ ꯥ ꯔ ꯇ ꯤ ,   ꯂ ꯣ ꯏ ꯅ ꯃ ꯛ   ꯁ ꯔ ꯨ ꯛ   ꯌ ꯥ ꯅ ꯤ ꯫",87,100
2199,ꯃꯣꯏ ꯂꯣꯏꯅꯃꯛ,ꯃ ꯣ ꯏ   ꯂ ꯣ ꯏ ꯅ ꯃ ꯛ,9,10
2200,"ꯍꯣꯏ, ꯑꯗꯨꯒ ꯅꯪ ꯃꯇꯝ ꯆꯥꯅ ꯌꯨꯝ ꯌꯧꯔꯛꯄ ꯉꯝꯅꯤ ꯍꯥꯏꯕ ꯊꯥꯖꯗꯦ꯫","ꯍ ꯣ ꯏ ,   ꯑ ꯗ ꯨ ꯒ   ꯅ ꯪ   ꯃ ꯇ ꯝ   ꯆ ꯥ ꯅ   ꯌ ꯨ ꯝ   ꯌ ꯧ ꯔ ꯛ ꯄ   ꯉ ꯝ ꯅ ꯤ   ꯍ ꯥ ꯏ ꯕ   ꯊ ꯥ ꯖ ꯗ ꯦ ꯫",38,47
2201,ꯀꯔꯤꯒꯨꯝꯕ ꯅꯪ ꯍꯌꯦꯡ ꯑꯣꯐꯤꯁꯇ ꯆꯠꯂꯗꯤ꯫,ꯀ ꯔ ꯤ ꯒ ꯨ ꯝ ꯕ   ꯅ ꯪ   ꯍ ꯌ ꯦ ꯡ   ꯑ ꯣ ꯐ ꯤ ꯁ ꯇ   ꯆ ꯠ ꯂ ꯗ ꯤ ꯫,25,29
2202,ꯑꯩꯁꯨ ꯊꯥꯖꯗꯦ꯫,ꯑ ꯩ ꯁ ꯨ   ꯊ ꯥ ꯖ ꯗ ꯦ ꯫,10,11
2203,ꯑꯗꯣ ꯁꯤꯒꯤ ꯃꯇꯥꯡꯗ ꯀꯩꯝ ꯈꯪꯗꯦ ꯑꯩꯗꯤ꯫,ꯑ ꯗ ꯣ   ꯁ ꯤ ꯒ ꯤ   ꯃ ꯇ ꯥ ꯡ ꯗ   ꯀ ꯩ ꯝ   ꯈ ꯪ ꯗ ꯦ   ꯑ ꯩ ꯗ ꯤ ꯫,24,29
2204,ꯃꯈꯣꯏꯅ ꯃꯁꯤ ꯇꯧꯔꯤꯁꯦ ꯀꯩꯒꯤꯅꯣ,ꯃ ꯈ ꯣ ꯏ ꯅ   ꯃ ꯁ ꯤ   ꯇ ꯧ ꯔ ꯤ ꯁ ꯦ   ꯀ ꯩ ꯒ ꯤ ꯅ ꯣ,20,23
2205,ꯃꯈꯣꯏꯅ ꯁꯤ ꯇꯧꯔꯤꯁꯦ ꯁꯔꯀꯥꯔꯅ ꯃꯦꯅꯤꯐꯦꯁꯇꯣꯗ ꯋꯥꯁꯛꯈꯤꯕꯗꯣ ꯂꯣꯏꯅꯃꯛ ꯇꯧꯈꯤꯗꯕꯒꯤꯅꯤ꯫,ꯃ ꯈ ꯣ ꯏ ꯅ   ꯁ ꯤ   ꯇ ꯧ ꯔ ꯤ ꯁ ꯦ   ꯁ ꯔ ꯀ ꯥ ꯔ ꯅ   ꯃ ꯦ ꯅ ꯤ ꯐ ꯦ ꯁ ꯇ ꯣ ꯗ   ꯋ ꯥ ꯁ ꯛ ꯈ ꯤ ꯕ ꯗ ꯣ   ꯂ ꯣ ꯏ ꯅ ꯃ ꯛ   ꯇ ꯧ ꯈ ꯤ ꯗ ꯕ ꯒ ꯤ ꯅ ꯤ ꯫,55,62
2206,ꯑꯗꯨꯃꯥꯏ ꯇꯧꯕ꯭ꯔ,ꯑ ꯗ ꯨ ꯃ ꯥ ꯏ   ꯇ ꯧ ꯕ ꯭ ꯔ,11,12
2207,ꯑꯗꯨꯗꯤ ꯚꯥꯔꯇꯤꯌꯥ ꯖꯅꯇ ꯄꯥꯔꯇꯤꯅ ꯄꯥꯜꯂꯤꯉꯩ ꯃꯇꯝꯗꯨꯒꯤꯗꯤ,ꯑ ꯗ ꯨ ꯗ ꯤ   ꯚ ꯥ ꯔ ꯇ ꯤ ꯌ ꯥ   ꯖ ꯅ ꯇ   ꯄ ꯥ ꯔ ꯇ ꯤ ꯅ   ꯄ ꯥ ꯜ ꯂ ꯤ ꯉ ꯩ   ꯃ ꯇ ꯝ ꯗ ꯨ ꯒ ꯤ ꯗ ꯤ,37,42
2208,ꯃꯈꯣꯏꯁꯨ ꯋꯥꯁꯛꯈꯤꯕꯗꯣ ꯇꯧꯈꯤꯗꯦ꯫,ꯃ ꯈ ꯣ ꯏ ꯁ ꯨ   ꯋ ꯥ ꯁ ꯛ ꯈ ꯤ ꯕ ꯗ ꯣ   ꯇ ꯧ ꯈ ꯤ ꯗ ꯦ ꯫,22,24
2209,"ꯆꯨꯝꯃꯤ, ꯑꯗꯣ ꯀꯅꯥꯅ ꯃꯋꯥ ꯂꯧꯒꯦ","ꯆ ꯨ ꯝ ꯃ ꯤ ,   ꯑ ꯗ ꯣ   ꯀ ꯅ ꯥ ꯅ   ꯃ ꯋ ꯥ   ꯂ ꯧ ꯒ ꯦ",20,24
2210,"ꯔꯥꯖꯅꯤꯇꯤꯁꯦ ꯁꯨꯃꯥꯏꯅ ꯑꯗꯨꯝ ꯇꯧꯋꯤ, ꯅꯠꯇ꯭ꯔ","ꯔ ꯥ ꯖ ꯅ ꯤ ꯇ ꯤ ꯁ ꯦ   ꯁ ꯨ ꯃ ꯥ ꯏ ꯅ   ꯑ ꯗ ꯨ ꯝ   ꯇ ꯧ ꯋ ꯤ ,   ꯅ ꯠ ꯇ ꯭ ꯔ",29,33
2211,"ꯍꯣꯏ, ꯃꯈꯣꯏ ꯑꯃꯅ ꯑꯃꯒꯤ ꯃꯥꯌꯣꯛꯇ ꯄꯕ꯭ꯂꯤꯁꯤꯇꯤ ꯑꯃꯗꯤ ꯑꯇꯩꯒꯤꯗꯃꯛꯇ ꯄ꯭ꯔꯣꯇꯦꯁꯠ ꯇꯧꯋꯤ꯫","ꯍ ꯣ ꯏ ,   ꯃ ꯈ ꯣ ꯏ   ꯑ ꯃ ꯅ   ꯑ ꯃ ꯒ ꯤ   ꯃ ꯥ ꯌ ꯣ ꯛ ꯇ   ꯄ ꯕ ꯭ ꯂ ꯤ ꯁ ꯤ ꯇ ꯤ   ꯑ ꯃ ꯗ ꯤ   ꯑ ꯇ ꯩ ꯒ ꯤ ꯗ ꯃ ꯛ ꯇ   ꯄ ꯭ ꯔ ꯣ ꯇ ꯦ ꯁ ꯠ   ꯇ ꯧ ꯋ ꯤ ꯫",56,65
2212,ꯑꯗꯨꯕꯨ ꯇꯁꯦꯡꯅꯗꯤ ꯍꯥꯏꯔꯤꯕꯁꯤꯡꯁꯦ ꯀꯩꯝꯇ ꯑꯣꯏꯔꯛꯇꯦ꯫,ꯑ ꯗ ꯨ ꯕ ꯨ   ꯇ ꯁ ꯦ ꯡ ꯅ ꯗ ꯤ   ꯍ ꯥ ꯏ ꯔ ꯤ ꯕ ꯁ ꯤ ꯡ ꯁ ꯦ   ꯀ ꯩ ꯝ ꯇ   ꯑ ꯣ ꯏ ꯔ ꯛ ꯇ ꯦ ꯫,35,39
2213,ꯇ꯭ꯔꯥꯐꯤꯛ ꯑꯃꯗꯤ ꯑꯇꯩꯂꯣꯏꯅꯃꯛꯅ ꯃꯔꯝ ꯑꯣꯏꯗꯨꯅ ꯑꯩꯈꯣꯏ ꯋꯥꯕ ꯅꯠꯇꯅ꯫,ꯇ ꯭ ꯔ ꯥ ꯐ ꯤ ꯛ   ꯑ ꯃ ꯗ ꯤ   ꯑ ꯇ ꯩ ꯂ ꯣ ꯏ ꯅ ꯃ ꯛ ꯅ   ꯃ ꯔ ꯝ   ꯑ ꯣ ꯏ ꯗ ꯨ ꯅ   ꯑ ꯩ ꯈ ꯣ ꯏ   ꯋ ꯥ ꯕ   ꯅ ꯠ ꯇ ꯅ ꯫,43,50
2214,"ꯑꯗꯨꯅꯦ, ꯁꯤꯁꯦ ꯍꯌꯦꯡ ꯅꯨꯃꯤꯗꯥꯡꯋꯥꯏꯔꯝ ꯐꯥꯎꯕ ꯆꯠꯊꯗ꯭ꯔꯗꯤ ꯐꯅꯤ꯫","ꯑ ꯗ ꯨ ꯅ ꯦ ,   ꯁ ꯤ ꯁ ꯦ   ꯍ ꯌ ꯦ ꯡ   ꯅ ꯨ ꯃ ꯤ ꯗ ꯥ ꯡ ꯋ ꯥ ꯏ ꯔ ꯝ   ꯐ ꯥ ꯎ ꯕ   ꯆ ꯠ ꯊ ꯗ ꯭ ꯔ ꯗ ꯤ   ꯐ ꯅ ꯤ ꯫",42,48
2215,ꯍꯌꯦꯡ ꯆꯠꯇꯣꯏꯔꯣ,ꯍ ꯌ ꯦ ꯡ   ꯆ ꯠ ꯇ ꯣ ꯏ ꯔ ꯣ,11,12
2216,"ꯑꯩ ꯆꯠꯇ ꯌꯥꯗꯦ, ꯑꯣꯐꯤꯁꯇ ꯊꯕꯛ ꯌꯥꯝ ꯂꯩ꯫","ꯑ ꯩ   ꯆ ꯠ ꯇ   ꯌ ꯥ ꯗ ꯦ ,   ꯑ ꯣ ꯐ ꯤ ꯁ ꯇ   ꯊ ꯕ ꯛ   ꯌ ꯥ ꯝ   ꯂ ꯩ ꯫",25,31
2217,ꯃꯁꯤꯒꯤ ꯃꯔꯝꯅ ꯑꯩ ꯁꯨꯇꯤ ꯂꯧꯕ ꯌꯥꯗꯦ꯫,ꯃ ꯁ ꯤ ꯒ ꯤ   ꯃ ꯔ ꯝ ꯅ   ꯑ ꯩ   ꯁ ꯨ ꯇ ꯤ   ꯂ ꯧ ꯕ   ꯌ ꯥ ꯗ ꯦ ꯫,23,28
2218,ꯑꯗꯨꯗꯤ ꯍꯌꯦꯡ ꯄꯕ꯭ꯂꯤꯛ ꯇ꯭ꯔꯥꯟꯁꯄꯣꯔꯠꯇ ꯆꯠꯂꯣ꯫,ꯑ ꯗ ꯨ ꯗ ꯤ   ꯍ ꯌ ꯦ ꯡ   ꯄ ꯕ ꯭ ꯂ ꯤ ꯛ   ꯇ ꯭ ꯔ ꯥ ꯟ ꯁ ꯄ ꯣ ꯔ ꯠ ꯇ   ꯆ ꯠ ꯂ ꯣ ꯫,31,35
2219,ꯀꯩ ꯊꯣꯛꯅꯤ ꯍꯥꯏꯕ ꯑꯩꯈꯣꯏ ꯇꯝ ꯉꯝꯗꯦ꯫,ꯀ ꯩ   ꯊ ꯣ ꯛ ꯅ ꯤ   ꯍ ꯥ ꯏ ꯕ   ꯑ ꯩ ꯈ ꯣ ꯏ   ꯇ ꯝ   ꯉ ꯝ ꯗ ꯦ ꯫,23,28
2220,ꯐꯨꯅꯕ ꯊꯣꯛꯑꯗꯤ ꯀꯃꯥꯏ ꯇꯧꯅꯤ,ꯐ ꯨ ꯅ ꯕ   ꯊ ꯣ ꯛ ꯑ ꯗ ꯤ   ꯀ ꯃ ꯥ ꯏ   ꯇ ꯧ ꯅ ꯤ,18,21
2221,ꯆꯍꯤ ꯑꯃ ꯃꯃꯥꯡꯗ ꯅꯪꯒꯤ ꯊꯕꯛ ꯇꯧꯃꯤꯟꯅꯕꯒꯤ ꯕꯥꯏꯛ ꯃꯩ ꯊꯥꯈꯤꯕꯗꯣ ꯅꯤꯡꯁꯤꯡꯕ꯭ꯔ,ꯆ ꯍ ꯤ   ꯑ ꯃ   ꯃ ꯃ ꯥ ꯡ ꯗ   ꯅ ꯪ ꯒ ꯤ   ꯊ ꯕ ꯛ   ꯇ ꯧ ꯃ ꯤ ꯟ ꯅ ꯕ ꯒ ꯤ   ꯕ ꯥ ꯏ ꯛ   ꯃ ꯩ   ꯊ ꯥ ꯈ ꯤ ꯕ ꯗ ꯣ   ꯅ ꯤ ꯡ ꯁ ꯤ ꯡ ꯕ ꯭ ꯔ,48,57
2222,ꯅꯪ ꯀꯥ ꯍꯦꯟꯅ ꯄꯥꯈꯠꯂꯦ꯫,ꯅ ꯪ   ꯀ ꯥ   ꯍ ꯦ ꯟ ꯅ   ꯄ ꯥ ꯈ ꯠ ꯂ ꯦ ꯫,15,18
2223,ꯑꯗꯨꯒꯨꯝꯕ ꯑꯃꯠꯇ ꯊꯣꯛꯑꯣꯏ꯫,ꯑ ꯗ ꯨ ꯒ ꯨ ꯝ ꯕ   ꯑ ꯃ ꯠ ꯇ   ꯊ ꯣ ꯛ ꯑ ꯣ ꯏ ꯫,18,20
2224,"ꯍꯦ, ꯅꯍꯥꯛꯅ ꯖꯤꯌꯣꯒ꯭ꯔꯥꯐꯤꯗ ꯈ꯭ꯋꯥꯏꯗꯒꯤ ꯋꯥꯡꯕ ꯃꯥꯔꯛ ꯁꯦ ꯀꯔꯝ ꯍꯥꯏꯅ ꯑꯗꯨꯝ ꯐꯪꯉꯤꯅꯣ","ꯍ ꯦ ,   ꯅ ꯍ ꯥ ꯛ ꯅ   ꯖ ꯤ ꯌ ꯣ ꯒ ꯭ ꯔ ꯥ ꯐ ꯤ ꯗ   ꯈ ꯭ ꯋ ꯥ ꯏ ꯗ ꯒ ꯤ   ꯋ ꯥ ꯡ ꯕ   ꯃ ꯥ ꯔ ꯛ   ꯁ ꯦ   ꯀ ꯔ ꯝ   ꯍ ꯥ ꯏ ꯅ   ꯑ ꯗ ꯨ ꯝ   ꯐ ꯪ ꯉ ꯤ ꯅ ꯣ",54,64
2225,ꯅꯍꯥꯛ ꯂꯥꯏꯔꯤꯛꯁꯨ ꯏꯄꯥ ꯄꯥꯥꯗꯦ꯫,ꯅ ꯍ ꯥ ꯛ   ꯂ ꯥ ꯏ ꯔ ꯤ ꯛ ꯁ ꯨ   ꯏ ꯄ ꯥ   ꯄ ꯥ ꯥ ꯗ ꯦ ꯫,21,24
2226,ꯑꯥꯗꯨꯒ ꯁꯣꯝꯗꯅ ꯑꯩ꯫,ꯑ ꯥ ꯗ ꯨ ꯒ   ꯁ ꯣ ꯝ ꯗ ꯅ   ꯑ ꯩ ꯫,13,15
2227,"ꯍꯥꯏ, ꯑꯩꯍꯥꯛꯅ ꯏꯟꯖꯕ ꯑꯔꯣꯟꯕ ꯃꯆꯥ ꯑꯃ ꯂꯩ꯫","ꯍ ꯥ ꯏ ,   ꯑ ꯩ ꯍ ꯥ ꯛ ꯅ   ꯏ ꯟ ꯖ ꯕ   ꯑ ꯔ ꯣ ꯟ ꯕ   ꯃ ꯆ ꯥ   ꯑ ꯃ   ꯂ ꯩ ꯫",27,33
2228,ꯀꯅꯥꯝꯃꯇꯗ ꯍꯥꯏꯗꯣꯛ ꯑꯣꯏꯗꯧꯕ,ꯀ ꯅ ꯥ ꯝ ꯃ ꯇ ꯗ   ꯍ ꯥ ꯏ ꯗ ꯣ ꯛ   ꯑ ꯣ ꯏ ꯗ ꯧ ꯕ,19,21
2229,"ꯐꯥꯒꯤ-ꯖꯣꯒꯥꯏꯒꯤ ꯃꯔꯛꯇ, ꯃꯔꯨ ꯑꯣꯏꯅ ꯑꯩꯍꯥꯛ ꯍꯧꯔꯛꯄꯗꯒꯤ ꯖꯤꯌꯣꯒ꯭ꯔꯐꯤꯗ ꯌꯥꯝꯅ ꯄꯨꯛꯅꯤꯡ ꯈꯣꯏꯗꯖꯔꯛꯏ꯫","ꯐ ꯥ ꯒ ꯤ - ꯖ ꯣ ꯒ ꯥ ꯏ ꯒ ꯤ   ꯃ ꯔ ꯛ ꯇ ,   ꯃ ꯔ ꯨ   ꯑ ꯣ ꯏ ꯅ   ꯑ ꯩ ꯍ ꯥ ꯛ   ꯍ ꯧ ꯔ ꯛ ꯄ ꯗ ꯒ ꯤ   ꯖ ꯤ ꯌ ꯣ ꯒ ꯭ ꯔ ꯐ ꯤ ꯗ   ꯌ ꯥ ꯝ ꯅ   ꯄ ꯨ ꯛ ꯅ ꯤ ꯡ   ꯈ ꯣ ꯏ ꯗ ꯖ ꯔ ꯛ ꯏ ꯫",66,75
2230,ꯇꯥꯁꯦꯡꯅ ꯑꯩꯍꯛ ꯍꯤꯔꯝ ꯑꯁꯤ ꯃꯇꯝ ꯄꯨꯝꯅꯃꯛꯇ ꯑꯗꯨꯝ ꯑꯣꯔꯥꯏꯗꯦ꯫,ꯇ ꯥ ꯁ ꯦ ꯡ ꯅ   ꯑ ꯩ ꯍ ꯛ   ꯍ ꯤ ꯔ ꯝ   ꯑ ꯁ ꯤ   ꯃ ꯇ ꯝ   ꯄ ꯨ ꯝ ꯅ ꯃ ꯛ ꯇ   ꯑ ꯗ ꯨ ꯝ   ꯑ ꯣ ꯔ ꯥ ꯏ ꯗ ꯦ ꯫,39,46
2231,ꯀ꯭ꯂꯥꯁ ꯇꯧꯔꯤꯉꯩ ꯃꯅꯨꯡꯗ ꯑꯣꯖꯥꯅ ꯄꯔꯥꯁꯤꯡ ꯑꯗꯨ ꯑꯩꯈꯣꯏꯗ ꯇꯥꯛꯄꯤꯔꯤꯉꯥꯏꯗ ꯑꯍꯥꯛꯅ ꯃꯗꯨ ꯑꯁꯦꯡꯕ ꯊꯧꯋꯣꯡ ꯑꯃꯒ ꯁꯝꯖꯟꯅꯕ ꯍꯣꯠꯅꯩ ꯑꯃꯁꯨꯡ ꯋꯥꯈꯜꯗ ꯂꯥꯏ ꯑꯃ ꯌꯦꯛꯍꯧꯋꯤ ꯫,ꯀ ꯭ ꯂ ꯥ ꯁ   ꯇ ꯧ ꯔ ꯤ ꯉ ꯩ   ꯃ ꯅ ꯨ ꯡ ꯗ   ꯑ ꯣ ꯖ ꯥ ꯅ   ꯄ ꯔ ꯥ ꯁ ꯤ ꯡ   ꯑ ꯗ ꯨ   ꯑ ꯩ ꯈ ꯣ ꯏ ꯗ   ꯇ ꯥ ꯛ ꯄ ꯤ ꯔ ꯤ ꯉ ꯥ ꯏ ꯗ   ꯑ ꯍ ꯥ ꯛ ꯅ   ꯃ ꯗ ꯨ   ꯑ ꯁ ꯦ ꯡ ꯕ   ꯊ ꯧ ꯋ ꯣ ꯡ   ꯑ ꯃ ꯒ   ꯁ ꯝ ꯖ ꯟ ꯅ ꯕ   ꯍ ꯣ ꯠ ꯅ ꯩ   ꯑ ꯃ ꯁ ꯨ ꯡ   ꯋ ꯥ ꯈ ꯜ ꯗ   ꯂ ꯥ ꯏ   ꯑ ꯃ   ꯌ ꯦ ꯛ ꯍ ꯧ ꯋ ꯤ   ꯫,102,122
2232,ꯑꯁꯨꯝꯅ ꯑꯩꯍꯥꯛꯅ ꯋꯥꯈꯜꯂꯣꯟꯁꯤꯡ ꯑꯗꯨꯕꯨꯁꯨ ꯁꯦꯡꯅ ꯂꯧꯁꯟꯕ ꯐꯪꯉꯤ꯫,ꯑ ꯁ ꯨ ꯝ ꯅ   ꯑ ꯩ ꯍ ꯥ ꯛ ꯅ   ꯋ ꯥ ꯈ ꯜ ꯂ ꯣ ꯟ ꯁ ꯤ ꯡ   ꯑ ꯗ ꯨ ꯕ ꯨ ꯁ ꯨ   ꯁ ꯦ ꯡ ꯅ   ꯂ ꯧ ꯁ ꯟ ꯕ   ꯐ ꯪ ꯉ ꯤ ꯫,42,48
